Section,rule,display name,action,source,dest,service
gamingportalspain-GPS,8,https,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.195.5.166","TCP/443"
gamingportalspain-GPS,9,https,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.195.5.168","TCP/443"
trading_cassandra-TCA,0,cassandra-ports,ALLOW,"192.168.2.0/23
10.1.74.0/24","10.195.5.108","TCP/9042"
trading_cassandra-TCA,1,cassandra-monitoring,ALLOW,"10.1.29.49","10.195.73.50
10.195.73.51
10.195.73.52
10.195.67.160
10.195.67.161
10.195.67.158
10.195.67.133
10.195.73.53
10.195.73.54
10.195.73.45
10.195.73.46
10.195.73.47
10.195.73.48
10.195.67.159
10.195.73.49","TCP/9100"
CEMS-POR,0,tcp-9999,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.195.5.243","TCP/9999"
CEMS-POR,1,tcp-9999,ALLOW,"10.195.5.243","10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","TCP/9999"
CEMS-POR,2,cmapi-sb-tcp,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.195.5.87","TCP/9191"
CEMS-POR,3,cmapi-sl-tcp,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.195.5.104","TCP/9191"
FlaghandlerAPI-FAI1.0.0,0,http,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.195.5.115","TCP/80"
FlaghandlerAPI-FAI1.0.0,1,http,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.195.5.159","TCP/80"
vegas-web-services-VWS,0,http-8381,ALLOW,"10.215.67.152
10.215.67.151","10.195.5.129","TCP/80"
vegas-web-services-VWS,1,sql,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.1.28.206
10.1.28.243
10.1.28.212
10.1.28.150
10.1.28.197","TCP/1521"
vegas-web-services-VWS,2,http,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.75
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.214
10.195.67.215
10.195.78.84
10.195.78.83
10.195.78.82
10.195.78.81
10.195.78.80
10.195.69.13
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.69.23
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.67.195
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.30
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.35
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.48
10.195.69.47
10.195.69.42
10.195.69.41
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.69.49
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.78.36
10.195.69.50
10.195.70.36","10.195.5.154","TCP/80"
