Section,rule,display name,action,source,dest,service
SDDC_Specific,295,migrated_NYX1_access_in_2,ALLOW,"172.17.161.25","10.20.30.10","ANY"
SDDC_Specific,296,migrated_NYX1_access_in_4,ALLOW,"172.17.161.0/24","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,297,migrated_NYX1_access_in_6,ALLOW,"172.17.161.25
172.17.161.21","0.0.0.0/0","ANY"
SDDC_Specific,298,migrated_NYX1_access_in_8,ALLOW,"172.17.161.11","0.0.0.0/0","ANY"
SDDC_Specific,299,migrated_NYX1_access_in_10,ALLOW,"172.17.161.12","0.0.0.0/0","ANY"
SDDC_Specific,300,migrated_NYX_access_in_1,DROP,"172.17.160.0/24","10.10.0.0/16
10.20.0.0/16
192.168.1.0/24","ANY"
SDDC_Specific,301,migrated_NYX_access_in_2,ALLOW,"172.17.160.0/24","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,302,migrated_NYX_access_in_3,ALLOW,"172.17.160.21","0.0.0.0/0","ANY"
SDDC_Specific,303,migrated_NYX_access_in_4,ALLOW,"172.17.160.22","0.0.0.0/0","ANY"
SDDC_Specific,304,migrated_NYX_access_in_5,ALLOW,"172.17.160.25","0.0.0.0/0","ANY"
SDDC_Specific,305,migrated_NYX_access_in_6,ALLOW,"172.17.160.26","0.0.0.0/0","ANY"
SDDC_Specific,306,migrated_NYX_access_in_7,ALLOW,"172.17.160.27","0.0.0.0/0","ANY"
SDDC_Specific,307,migrated_NYX_access_in_8,ALLOW,"172.17.160.30","0.0.0.0/0","ANY"
SDDC_Specific,308,migrated_UMBRELLA_access_in_1,ALLOW,"10.130.91.0/24","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","UDP/49152-65535
UDP/138
TCP/135
TCP/1025-5000
TCP/3268
TCP/25
UDP/1025-5000
TCP/139
TCP/464
TCP/445
UDP/53
TCP/514
TCP/53
TCP/49164
TCP/49152-65535
UDP/464
TCP/88
UDP/123
TCP/3269
TCP/636
UDP/137
UDP/67
UDP/389
TCP/9389
UDP/2535
UDP/88
TCP/389
UDP/445
TCP/443
TCP/8530
TCP/5722"
SDDC_Specific,309,migrated_UMBRELLA_access_in_2,ALLOW,"10.130.91.0/24","172.17.100.110
172.17.110.13
172.17.110.10
172.17.110.12
172.17.110.7
172.17.110.11","TCP/3142
TCP/443
TCP/8089
TCP/80"
SDDC_Specific,310,migrated_UMBRELLA_access_in_4,ALLOW,"10.130.91.0/24","172.17.200.26","TCP/4119-4122"
SDDC_Specific,311,migrated_UMBRELLA_access_in_5,ALLOW,"10.130.91.22
10.130.91.21","172.17.200.45
172.17.200.10
172.17.200.5","ANY"
SDDC_Specific,312,migrated_UMBRELLA_access_in_6,DROP,"10.130.91.0/24","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,313,migrated_SEH_MRGCO_access_in_1,ALLOW,"172.17.190.10","64.235.158.228
38.97.76.69
209.66.81.238
209.66.81.235
38.97.76.70
64.235.158.227
64.235.158.233
209.66.81.228
38.103.154.100
38.97.76.85","ANY"
SDDC_Specific,314,migrated_SEH_MRGCO_access_in_2,ALLOW,"172.17.190.0/24","0.0.0.0/0","ANY"
SDDC_Specific,315,migrated_SEH_MRGCO_access_in_3,ALLOW,"172.17.190.10","172.17.100.7","ANY"
SDDC_Specific,316,migrated_SEH_MRGCO_access_in_4,ALLOW,"172.17.190.10","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","ANY"
SDDC_Specific,317,migrated_SEH_MRGCO_access_in_5,ALLOW,"172.17.190.10","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,318,migrated_SEH_MRGCO_access_in_6,ALLOW,"172.17.190.0/24","10.30.0.0/16","ANY"
SDDC_Specific,319,migrated_Docker_access_in_2,ALLOW,"172.17.111.0/24","172.17.100.125","TCP/8088"
SDDC_Specific,320,migrated_Docker_access_in_6,ALLOW,"172.17.111.0/24","172.17.100.17
172.17.100.207","TCP/80"
SDDC_Specific,321,migrated_Docker_access_in_7,ALLOW,"172.17.111.0/24","172.17.112.254
10.130.251.49","TCP/222
TCP/443"
SDDC_Specific,322,migrated_Docker_access_in_9,ALLOW,"172.17.111.0/24","172.17.100.55
172.17.100.76","TCP/443
TCP/80"
SDDC_Specific,323,migrated_Docker_access_in_11,ALLOW,"172.17.111.0/24","172.17.100.205","TCP/80
TCP/443"
SDDC_Specific,324,migrated_DEV-SUPPORT-TOOLS_access_in_2,ALLOW,"172.17.112.30
172.17.112.20","0.0.0.0/0","TCP/443
TCP/80"
SDDC_Specific,325,migrated_DEV-SUPPORT-TOOLS_access_in_3,ALLOW,"172.17.112.11
172.17.112.13
172.17.112.12","172.17.211.254
172.17.111.254","TCP/6443
TCP/443
TCP/80"
SDDC_Specific,326,migrated_DEV-SUPPORT-TOOLS_access_in_5,ALLOW,"172.17.112.0/24","172.17.100.207
172.17.100.76","TCP/80
TCP/443"
SDDC_Specific,327,migrated_DEV-SUPPORT-TOOLS_access_in_7,ALLOW,"172.17.112.0/24","172.17.100.225","TCP/22
TCP/443
TCP/7999
TCP/80"
SDDC_Specific,328,migrated_DEV-SUPPORT-TOOLS_access_in_9,ALLOW,"172.17.112.0/24","172.17.100.17","TCP/80
TCP/443"
SDDC_Specific,329,migrated_DEV-SUPPORT-TOOLS_access_in_11,ALLOW,"172.17.112.0/24","10.10.11.183","TCP/22"
SDDC_Specific,330,migrated_DEV-SUPPORT-TOOLS_access_in_15,ALLOW,"172.17.112.11
172.17.112.13
172.17.112.12","172.17.100.97
10.10.11.183
172.17.100.183
172.17.105.31
172.17.105.183","TCP/80
TCP/443
TCP/22"
SDDC_Specific,331,migrated_DEV-SUPPORT-TOOLS_access_in_17,ALLOW,"172.17.112.11
172.17.112.13
172.17.112.12","172.17.100.205","TCP/80"
SDDC_Specific,332,migrated_DEV-SUPPORT-TOOLS_access_in_19,ALLOW,"172.17.112.212
172.17.112.213","10.10.60.11
172.17.100.55","TCP/80
TCP/443"
SDDC_Specific,333,migrated_DEV-SUPPORT-TOOLS_access_in_20,ALLOW,"172.17.112.10
172.17.112.11
172.17.112.13
172.17.112.12","172.17.100.225","TCP/443"
SDDC_Specific,334,migrated_DEV-SUPPORT-TOOLS_access_in_22,ALLOW,"172.17.112.10
172.17.112.30
172.17.112.20","172.17.100.3
10.30.205.6","TCP/873
TCP/25"
SDDC_Specific,335,migrated_DEV-SUPPORT-TOOLS_access_in_28,ALLOW,"172.17.112.0/24","172.17.100.72","TCP/22
TCP/80
UDP/5000
TCP/443
TCP/5000"
SDDC_Specific,336,migrated_DEV-SUPPORT-TOOLS_access_in_30,ALLOW,"172.17.112.0/24","172.17.100.145","TCP/443
TCP/80"
SDDC_Specific,337,migrated_DEV-SUPPORT-TOOLS_access_in_32,ALLOW,"172.17.112.0/24","172.17.100.140","TCP/1080"
SDDC_Specific,338,migrated_DEV-SUPPORT-TOOLS_access_in_34,ALLOW,"172.17.112.0/24","172.17.100.152","TCP/5678"
SDDC_Specific,339,migrated_DEV-SUPPORT-TOOLS_access_in_37,ALLOW,"172.17.112.11
172.17.112.13
172.17.112.12","172.17.100.201
172.17.105.201","TCP/80"
SDDC_Specific,340,migrated_KUB-STAGE_access_in_1,ALLOW,"172.17.211.0/24","172.17.112.254
10.130.251.49","TCP/222
TCP/443"
SDDC_Specific,341,migrated_KUB-STAGE_access_in_2,ALLOW,"172.17.211.0/24","172.17.100.125","TCP/8088"
SDDC_Specific,342,migrated_KUB-STAGE_access_in_4,ALLOW,"172.17.211.0/24","172.17.100.55
172.17.100.17
172.17.100.207
172.17.100.16","TCP/80"
SDDC_Specific,343,migrated_EXTMNGMT_access_in_2,ALLOW,"10.130.90.25
10.130.90.23
10.130.90.24
10.130.90.26","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","ANY"
SDDC_Specific,344,migrated_EXTMNGMT_access_in_3,ALLOW,"10.130.90.0/24","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","UDP/49152-65535
UDP/138
TCP/135
TCP/1025-5000
TCP/3268
TCP/25
UDP/1025-5000
TCP/139
TCP/464
TCP/445
UDP/53
TCP/514
TCP/53
TCP/49164
TCP/49152-65535
UDP/464
TCP/88
UDP/123
TCP/3269
TCP/636
UDP/137
UDP/67
UDP/389
TCP/9389
UDP/2535
UDP/88
TCP/389
UDP/445
TCP/443
TCP/8530
TCP/5722"
SDDC_Specific,345,migrated_EXTMNGMT_access_in_7,ALLOW,"10.130.90.0/24","172.17.200.26","TCP/4119-4122"
SDDC_Specific,346,migrated_EXTMNGMT_access_in_8,ALLOW,"10.130.90.25
10.130.90.23
10.130.90.24
10.130.90.26","35.157.132.22
35.157.185.79
35.157.251.228","TCP/443"
SDDC_Specific,347,migrated_EXTMNGMT_access_in_10,ALLOW,"10.130.90.25
10.130.90.23
10.130.90.24
10.130.90.26","172.17.100.7","ANY"
SDDC_Specific,348,migrated_EXTMNGMT_access_in_11,DROP,"10.130.90.0/24","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,349,migrated_SPLUNK-DEV_access_in_2,ALLOW,"10.130.55.0/24","172.17.200.10
172.17.200.5","TCP/389"
SDDC_Specific,350,migrated_SPLUNK-DEV_access_in_5,ALLOW,"10.130.55.0/24","172.17.100.190","ANY"
SDDC_Specific,351,migrated_SPLUNK-DEV_access_in_6,ALLOW,"10.130.55.88
10.130.55.89","0.0.0.0/0","TCP/443"
SDDC_Specific,352,migrated_INFRA_access_in_3,ALLOW,"10.130.220.51
10.130.220.52
10.130.220.54
10.130.220.55
10.130.220.53","172.17.100.7","TCP/445"
SDDC_Specific,353,migrated_INFRA_access_in_4,ALLOW,"10.130.220.56
10.130.220.51
10.130.220.52
10.130.220.54
10.130.220.55
10.130.220.53","10.10.55.121
10.20.55.122
10.20.55.123
10.10.55.123
10.10.55.122
10.20.55.121
10.10.55.94","TCP/9997
TCP/8089"
SDDC_Specific,354,migrated_INFRA_access_in_6,ALLOW,"10.130.220.51
10.130.220.52
10.130.220.54
10.130.220.55
10.130.220.53","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","UDP/53
TCP/53"
SDDC_Specific,355,migrated_INFRA_access_in_8,ALLOW,"10.130.220.51
10.130.220.52
10.130.220.54
10.130.220.55
10.130.220.53","10.40.60.55
10.40.60.30","TCP/8531
TCP/8530"
SDDC_Specific,356,migrated_INFRA_access_in_10,ALLOW,"10.130.220.52","10.40.60.52","TCP/445
TCP/80
TCP/49152-65535
TCP/135"
SDDC_Specific,357,migrated_INFRA_access_in_12,ALLOW,"10.130.220.53","0.0.0.0/0","TCP/443"
SDDC_Specific,358,migrated_INFRA_access_in_16,ALLOW,"10.130.220.53","10.40.60.53","UDP/135
TCP/135
TCP/80
TCP/443
TCP/49152-65535
TCP/1433
TCP/445"
SDDC_Specific,359,migrated_INFRA_access_in_18,ALLOW,"10.130.220.53","10.130.221.60","TCP/8531
TCP/10123
TCP/135
TCP/445
TCP/443
TCP/80
TCP/8530
TCP/49152-65535"
SDDC_Specific,360,migrated_INFRA_access_in_20,ALLOW,"10.130.220.53","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","UDP/53
TCP/53"
SDDC_Specific,361,migrated_INFRA_access_in_22,ALLOW,"10.130.220.53","10.30.195.0/24
10.30.200.0/22
10.30.148.0/22
10.40.200.0/22
10.30.140.0/22
10.40.8.0/22
10.130.200.0/23","TCP/2701
TCP/135
TCP/49152-65535
TCP/3389
UDP/135
TCP/445"
SDDC_Specific,362,migrated_INFRA_access_in_23,ALLOW,"10.130.220.56","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","UDP/49152-65535
UDP/138
TCP/135
TCP/1025-5000
TCP/3268
TCP/25
UDP/1025-5000
TCP/139
TCP/464
TCP/445
UDP/53
TCP/514
TCP/53
TCP/49164
TCP/49152-65535
UDP/464
TCP/88
UDP/123
TCP/3269
TCP/636
UDP/137
UDP/67
UDP/389
TCP/9389
UDP/2535
UDP/88
TCP/389
UDP/445
TCP/443
TCP/8530
TCP/5722"
SDDC_Specific,363,migrated_INFRA_access_in_24,ALLOW,"10.130.220.56","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,364,migrated_INFRA_access_in_26,ALLOW,"10.130.220.55","10.130.251.49","TCP/10443
TCP/443"
SDDC_Specific,365,migrated_INFRA_access_in_28,ALLOW,"10.130.220.55","10.130.251.14
10.130.251.16
10.130.251.11
10.130.251.15
10.130.251.12
10.130.251.13","TCP/902"
SDDC_Specific,366,migrated_INFRA_access_in_30,ALLOW,"10.130.220.55","10.40.60.0/24
10.130.221.0/24","TCP/49152-65535
TCP/135
TCP/445
TCP/5986
TCP/5985"
SDDC_Specific,367,migrated_INFRA_access_in_32,ALLOW,"10.130.220.0/24","10.120.33.165
10.210.33.164
10.180.33.164
10.210.33.165
10.180.33.165
10.120.33.164","TCP/25"
SDDC_Specific,368,migrated_PKI-PUBLIC_access_in_2,ALLOW,"10.130.221.11","10.130.220.52","TCP/80"
SDDC_Specific,369,migrated_PKI-PUBLIC_access_in_4,ALLOW,"10.130.221.60","10.130.220.53","TCP/8530
TCP/135
TCP/1433
TCP/443
TCP/49152-65535
TCP/8531
TCP/80"
SDDC_Specific,370,migrated_PKI-PUBLIC_access_in_6,ALLOW,"10.130.221.60","10.130.220.56","TCP/8531
TCP/8530"
SDDC_Specific,371,migrated_PKI-PUBLIC_access_in_8,ALLOW,"10.130.221.60","10.40.60.53","UDP/135
TCP/135
TCP/80
TCP/443
TCP/49152-65535
TCP/1433
TCP/445"
SDDC_Specific,372,migrated_PKI-PUBLIC_access_in_10,ALLOW,"10.130.221.60","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","UDP/53
TCP/53"
SDDC_Specific,373,migrated_global_access_17,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","100.64.0.0/10","TCP/8443"
SDDC_Specific,374,migrated_global_access_19,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","172.17.200.26","TCP/4119-4122"
SDDC_Specific,375,migrated_global_access_21,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","UDP/49152-65535
UDP/138
TCP/135
TCP/1025-5000
TCP/3268
TCP/25
UDP/1025-5000
TCP/139
TCP/464
TCP/445
UDP/53
TCP/514
TCP/53
TCP/49164
TCP/49152-65535
UDP/464
TCP/88
UDP/123
TCP/3269
TCP/636
UDP/137
UDP/67
UDP/389
TCP/9389
UDP/2535
UDP/88
TCP/389
UDP/445
TCP/443
TCP/8530
TCP/5722"
SDDC_Specific,376,migrated_global_access_23,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","172.17.200.111","ANY"
SDDC_Specific,377,migrated_global_access_25,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","72.21.91.29
208.67.220.220
208.67.222.222
146.112.0.0/24
67.215.64.0/19
67.215.92.0/24
208.67.222.220
63.251.108.107
93.184.220.0/24
208.67.222.222
67.215.71.201
146.112.255.155
93.184.220.29
67.215.64.0/19
146.112.0.0/24
117.18.237.29
205.234.175.175
146.112.255.101
8.8.4.4
8.8.8.8","ANY"
SDDC_Specific,378,migrated_global_access_26,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","10.10.220.36
10.10.220.37","TCP/443
TCP/80
TCP/4119-4122"
SDDC_Specific,379,migrated_global_access_27,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","162.247.242.49
151.101.130.110
151.101.194.110
151.101.2.110
151.101.66.110
162.247.243.147
162.247.242.44
162.247.243.146","TCP/443"
SDDC_Specific,380,migrated_global_access_29,ALLOW,"10.30.200.0/24
10.30.201.0/24
10.130.200.0/23
10.30.202.0/24","10.10.0.0/16
10.20.0.0/16
192.168.1.0/24
10.79.0.0/16
10.65.10.0/24
172.17.36.0/25
10.78.0.0/16","ANY"
SDDC_Specific,381,migrated_global_access_31,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","172.17.112.254
172.17.112.20","TCP/443
TCP/22
TCP/80"
SDDC_Specific,382,migrated_global_access_33,ALLOW,"0.0.0.0/0","94.125.62.96
94.125.62.97
94.125.62.98
94.125.62.99
94.125.62.109
94.125.62.108
94.125.62.107
94.125.62.106
94.125.62.105
94.125.62.104
94.125.62.103
94.125.62.102
94.125.62.101
94.125.62.111
94.125.62.100
94.125.62.110
94.125.56.0/24
79.124.5.192/27
104.16.172.213
104.16.170.213
104.16.174.213
104.16.173.213
104.16.171.213
188.66.5.130
103.22.200.0/22
162.158.0.0/15
141.101.64.0/18
104.16.0.0/12
172.64.0.0/13
103.31.4.0/22
188.114.96.0/20
190.93.240.0/20
103.21.244.0/22
197.234.240.0/22
131.0.72.0/22
173.245.48.0/20
108.162.192.0/18
198.41.128.0/17
78.24.215.149
52.145.0.0/24
40.74.0.0/24
51.103.0.0/24
20.33.0.0/24
52.96.0.0/24
52.145.0.0/24
104.208.0.0/13
40.127.0.0/16
40.126.128.0/17
13.104.0.0/24
64.235.158.228
38.97.76.69
209.66.81.238
209.66.81.235
38.97.76.70
64.235.158.227
64.235.158.233
209.66.81.228
38.103.154.100
38.97.76.85
88.221.216.0/24
92.123.155.0/24
52.124.128.0/17
34.223.12.224/27
52.15.127.128/26
34.226.14.0/24
52.57.254.0/24
95.100.176.0/24
204.246.176.0/20
52.84.0.0/15
54.144.0.0/12
34.232.163.208/29
204.246.168.0/22
104.87.208.0/20
13.32.0.0/12
54.239.128.0/18
205.251.249.0/24
3.0.0.0/9
143.204.0.0/16
13.113.203.0/24
18.209.113.128/26
52.85.242.74
63.32.0.0/24
13.32.0.0/15
205.251.252.0/23
99.86.0.0/16
52.78.247.128/26
205.251.254.0/24
99.84.216.94
99.84.216.97
54.240.128.0/18
52.46.0.0/18
13.59.250.0/26
104.76.48.0/20
216.137.32.0/19
52.192.0.0/11
52.220.191.0/26
52.199.127.192/26
54.176.0.0/12
52.212.248.0/26
104.64.0.0/10
52.82.128.0/19
143.204.0.0/16
92.122.232.0/24
54.72.0.0/24
13.124.199.0/24
52.48.0.0/24
99.84.216.57
52.85.242.122
23.32.0.0/11
13.210.67.128/26
99.84.0.0/16
54.160.0.0/24
205.251.192.0/19
13.249.0.0/16
52.66.194.128/26
204.246.164.0/22
130.176.0.0/16
13.224.0.0/14
18.216.170.128/25
13.35.0.0/16
54.239.192.0/19
54.192.0.0/16
34.195.252.0/24
204.246.174.0/23
13.52.0.0/14
144.220.0.0/16
13.228.69.0/24
64.252.64.0/18
35.167.191.128/26
52.85.242.87
64.252.128.0/18
54.230.0.0/16
52.52.191.128/26
54.182.0.0/16
52.0.0.0/24
52.56.127.0/25
3.128.0.0/9
99.84.216.17
71.152.0.0/17
34.216.51.0/25
35.162.63.192/26
35.158.136.0/24
52.208.0.0/24
205.251.250.0/23
52.222.128.0/17
52.85.242.35
204.246.172.0/23
52.47.139.0/24
13.54.63.128/26
70.132.0.0/18
54.233.255.128/26
13.56.0.0/14
193.235.39.0/24
193.11.30.223
95.100.176.0/24
75.126.208.192/28
151.101.130.0/24
151.101.0.0/16
193.235.36.0/22
172.17.112.254
64.235.144.0/20
140.82.112.0/20
93.94.119.0/24
216.58.0.0/16
13.33.44.0/24
172.217.0.0/16
64.235.144.0/20
194.58.202.0/24
216.104.0.0/19
35.192.0.0/12
92.122.232.0/24
192.146.137.98
162.247.240.0/20
52.28.187.0/24
138.68.240.0/24
13.33.96.0/24
37.114.72.41
37.114.72.42
37.114.72.43
37.114.72.32
37.114.72.44
37.114.72.33
37.114.72.40
37.114.72.38
37.114.72.39
37.114.72.34
37.114.72.45
37.114.72.35
37.114.72.46
37.114.72.47
37.114.72.36
37.114.72.37
64.235.144.0/20
171.64.64.0/24
87.121.121.0/24
192.30.252.0/22
207.154.255.0/24
151.101.130.0/24","ANY"
SDDC_Specific,383,migrated_global_access_34,ALLOW,"10.30.195.0/24","10.10.0.0/16
10.132.0.0/16
10.20.0.0/16
192.168.1.0/24
10.79.0.0/16
172.17.36.0/25
10.78.0.0/16","ANY"
SDDC_Specific,384,migrated_global_access_36,ALLOW,"103.22.200.0/22
162.158.0.0/15
141.101.64.0/18
104.16.0.0/12
172.64.0.0/13
103.31.4.0/22
188.114.96.0/20
190.93.240.0/20
103.21.244.0/22
197.234.240.0/22
131.0.72.0/22
173.245.48.0/20
108.162.192.0/18
198.41.128.0/17","172.17.122.39","TCP/80
TCP/443"
SDDC_Specific,385,migrated_global_access_38,ALLOW,"185.139.247.194
141.138.128.128
185.119.152.130
10.1.224.1
185.119.152.129
46.182.85.130
35.198.100.156
104.199.215.105
94.244.190.119
35.198.77.67
52.214.179.111
34.80.4.193
176.36.60.218
78.27.187.215
93.73.125.220
35.236.176.239
35.221.151.168
35.194.247.251
35.234.122.27
176.37.137.117
35.198.165.223
77.88.196.34
35.236.177.134
35.234.74.166
35.201.131.177
194.156.251.97
35.194.217.79
37.17.55.4
134.17.31.226
35.236.147.31
82.99.35.0/26
82.99.35.64/27
54.39.125.180
82.99.13.0/29
141.138.128.129
185.119.152.131
80.85.111.82
185.119.152.128
54.229.9.44
213.208.158.220
54.154.47.162
80.85.99.66","172.17.100.205","TCP/443"
SDDC_Specific,386,migrated_global_access_41,DROP,"10.30.195.0/24
10.30.200.0/22
10.30.180.0/24
10.30.148.0/22
10.30.110.0/24
10.30.140.0/22
10.130.200.0/23
10.30.160.0/24","10.10.0.0/16
10.20.0.0/16
192.168.1.0/24
172.17.190.0/24
10.78.0.0/16","ANY"
SDDC_Specific,387,migrated_global_access_43,ALLOW,"10.130.200.0/23","0.0.0.0/0","ANY"
SDDC_Specific,388,migrated_global_access_45,ALLOW,"10.30.148.0/22","0.0.0.0/0","ANY"
SDDC_Specific,389,migrated_global_access_47,ALLOW,"172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","10.1.24.30","TCP/80
TCP/443"
SDDC_Specific,390,migrated_global_access_50,ALLOW,"10.30.140.0/22","0.0.0.0/0","ANY"
SDDC_Specific,391,migrated_global_access_52,ALLOW,"10.130.0.0/16
172.17.0.0/16","172.17.200.221
172.17.200.222","TCP/5000
TCP/514
UDP/514"
SDDC_Specific,392,migrated_global_access_54,ALLOW,"0.0.0.0/0","172.17.200.71","UDP/2055"
SDDC_Specific,393,migrated_global_access_56,ALLOW,"10.30.195.0/24
10.30.200.0/22
10.30.148.0/22
10.40.200.0/22
10.30.140.0/22
10.40.8.0/22
10.130.200.0/23","10.40.60.53","UDP/67
TCP/80
TCP/10123
UDP/69
UDP/68
UDP/4011
TCP/443"
SDDC_Specific,394,migrated_global_access_58,ALLOW,"10.30.195.0/24
10.30.200.0/22
10.30.148.0/22
10.40.200.0/22
10.30.140.0/22
10.40.8.0/22
10.130.200.0/23","10.130.220.53","TCP/8531
TCP/10123
TCP/135
TCP/445
TCP/443
TCP/80
TCP/8530
TCP/49152-65535"
SDDC_Specific,395,migrated_global_access_60,ALLOW,"10.40.60.0/24
10.40.8.0/22
10.30.201.0/24
10.30.202.0/24
10.40.202.0/24","10.30.195.0/24
10.30.200.0/22
10.30.148.0/22
10.40.200.0/22
10.30.140.0/22
10.40.8.0/22
10.130.200.0/23","TCP/2701
TCP/3389"
SDDC_Specific,396,migrated_global_access_62,ALLOW,"10.40.0.0/16
10.30.0.0/16
10.130.0.0/16
172.17.0.0/16","10.40.60.52
10.130.220.52","TCP/135
TCP/49152-65535
TCP/80"
SDDC_Specific,397,migrated_ACL-OUTSIDE-V1_116,ALLOW,"100.76.49.188","172.17.100.190","TCP/5672"
SDDC_Specific,417,seh-gitlab-runner-to-seh-dev-dvs,ALLOW,"172.17.110.100","172.17.100.39","TCP/22"
